From	To
CUL1_HUMAN	CUL1
CUL2_HUMAN	CUL2
CUL3_HUMAN	CUL3
CUL4A_HUMAN	CUL4A
CUL4B_HUMAN	CUL4B
ASPP2_HUMAN	TP53BP2
FCL_HUMAN	GFUS
RAB31_HUMAN	RAB31
RAB32_HUMAN	RAB32
TPBG_HUMAN	TPBG
FHL1_HUMAN	FHL1
FHL3_HUMAN	FHL3
AAMP_HUMAN	AAMP
MOGS_HUMAN	MOGS
CD166_HUMAN	ALCAM
NACA_HUMAN	NACA
THOC5_HUMAN	THOC5
ARFRP_HUMAN	ARFRP1
SPTN1_HUMAN	SPTAN1
NOG2_HUMAN	GNL2
AUHM_HUMAN	AUH
PKP1_HUMAN	PKP1
DX39B_HUMAN	DDX39B
BLMH_HUMAN	BLMH
EXOS2_HUMAN	EXOSC2
SNTB1_HUMAN	SNTB1
TBB2A_HUMAN	TUBB2A
TF2H2_HUMAN	GTF2H2
BYST_HUMAN	BYSL
C1D_HUMAN	C1D
CAYP1_HUMAN	CAPS
PDE7A_HUMAN	PDE7A
CASP_HUMAN	CUX1
PEBB_HUMAN	CBFB
KGP1_HUMAN	PRKG1
CKAP5_HUMAN	CKAP5
CIRBP_HUMAN	CIRBP
COTL1_HUMAN	COTL1
HNRPD_HUMAN	HNRNPD
SCRB2_HUMAN	SCARB2
NID2_HUMAN	NID2
IL18_HUMAN	IL18
DAG1_HUMAN	DAG1
DSG2_HUMAN	DSG2
BOP1_HUMAN	BOP1
UBE4A_HUMAN	UBE4A
SEPT6_HUMAN	SEPTIN6
KEAP1_HUMAN	KEAP1
SAFB2_HUMAN	SAFB2
EIF3A_HUMAN	EIF3A
ARHG7_HUMAN	ARHGEF7
EFR3A_HUMAN	EFR3A
UBP2L_HUMAN	UBAP2L
SCRIB_HUMAN	SCRIB
GIT2_HUMAN	GIT2
MLEC_HUMAN	MLEC
TTL12_HUMAN	TTLL12
DOCK1_HUMAN	DOCK1
FHL2_HUMAN	FHL2
DPYL1_HUMAN	CRMP1
DPYL3_HUMAN	DPYSL3
ICT1_HUMAN	MRPL58
DCTN1_HUMAN	DCTN1
DYHC1_HUMAN	DYNC1H1
EI2BA_HUMAN	EIF2B1
IF4A2_HUMAN	EIF4A2
ELOA1_HUMAN	ELOA
MAP7_HUMAN	MAP7
SRC8_HUMAN	CTTN
NUCG_HUMAN	ENDOG
FLOT2_HUMAN	FLOT2
RCN2_HUMAN	RCN2
TRI25_HUMAN	TRIM25
FGL2_HUMAN	FGL2
FLNC_HUMAN	FLNC
FKBP8_HUMAN	FKBP8
FA50A_HUMAN	FAM50A
FRG1_HUMAN	FRG1
GNA13_HUMAN	GNA13
GAMT_HUMAN	GAMT
GALE_HUMAN	GALE
PDE3A_HUMAN	PDE3A
GALT3_HUMAN	GALNT3
CAPR1_HUMAN	CAPRIN1
GRB14_HUMAN	GRB14
GRB7_HUMAN	GRB7
BECN1_HUMAN	BECN1
RBM39_HUMAN	RBM39
HLTF_HUMAN	HLTF
PDIA5_HUMAN	PDIA5
KPRA_HUMAN	PRPSAP1
MCM6_HUMAN	MCM6
ITPR2_HUMAN	ITPR2
ITPR3_HUMAN	ITPR3
ITIH4_HUMAN	ITIH4
ITPR1_HUMAN	ITPR1
PLSI_HUMAN	PLS1
IRF3_HUMAN	IRF3
TRIPC_HUMAN	TRIP12
PUM1_HUMAN	PUM1
EPN4_HUMAN	CLINT1
SMC1A_HUMAN	SMC1A
RRP1B_HUMAN	RRP1B
RRP5_HUMAN	PDCD11
BMS1_HUMAN	BMS1
UBP10_HUMAN	USP10
MESD_HUMAN	MESD
GANAB_HUMAN	GANAB
RFTN1_HUMAN	RFTN1
2A5D_HUMAN	PPP2R5D
LBR_HUMAN	LBR
COG2_HUMAN	COG2
GNMT_HUMAN	GNMT
MVP_HUMAN	MVP
GOGB1_HUMAN	GOLGB1
CASP8_HUMAN	CASP8
NAA30_HUMAN	NAA30
CHD4_HUMAN	CHD4
LASP1_HUMAN	LASP1
PTGR1_HUMAN	PTGR1
NC2A_HUMAN	DRAP1
NFIX_HUMAN	NFIX
RB39A_HUMAN	RAB39A
ZN638_HUMAN	ZNF638
IMB1_HUMAN	KPNB1
NOLC1_HUMAN	NOLC1
NUMA1_HUMAN	NUMA1
SLMAP_HUMAN	SLMAP
GAPD1_HUMAN	GAPVD1
NAA25_HUMAN	NAA25
SPCS2_HUMAN	SPCS2
EMC2_HUMAN	EMC2
FL2D_HUMAN	WTAP
PSMD6_HUMAN	PSMD6
HERP1_HUMAN	HERPUD1
MO4L2_HUMAN	MORF4L2
ABRX2_HUMAN	ABRAXAS2
SEPT2_HUMAN	SEPTIN2
SART3_HUMAN	SART3
TNIP1_HUMAN	TNIP1
U5S1_HUMAN	EFTUD2
SYLM_HUMAN	LARS2
SNX17_HUMAN	SNX17
AR6P1_HUMAN	ARL6IP1
RB3GP_HUMAN	RAB3GAP1
S39AE_HUMAN	SLC39A14
SYK_HUMAN	KARS1
RRS1_HUMAN	RRS1
IF4H_HUMAN	EIF4H
ACAP2_HUMAN	ACAP2
BRD3_HUMAN	BRD3
WDR43_HUMAN	WDR43
ACOX1_HUMAN	ACOX1
OXA1L_HUMAN	OXA1L
EEA1_HUMAN	EEA1
NCF4_HUMAN	NCF4
PDIA6_HUMAN	PDIA6
PA1B3_HUMAN	PAFAH1B3
PDK2_HUMAN	PDK2
PDK3_HUMAN	PDK3
PEA15_HUMAN	PEA15
PGM5_HUMAN	PGM5
EBP_HUMAN	EBP
PMVK_HUMAN	PMVK
PLEC_HUMAN	PLEC
PCM1_HUMAN	PCM1
NOMO1_HUMAN	NOMO1
PON2_HUMAN	PON2
PON3_HUMAN	PON3
2A5A_HUMAN	PPP2R5A
2A5B_HUMAN	PPP2R5B
IPYR_HUMAN	PPA1
TEBP_HUMAN	PTGES3
STK38_HUMAN	STK38
NECT1_HUMAN	NECTIN1
NONO_HUMAN	NONO
PTPA_HUMAN	PTPA
PWP2_HUMAN	PWP2
NADC_HUMAN	QPRT
RABE1_HUMAN	RABEP1
RAB35_HUMAN	RAB35
RNPS1_HUMAN	RNPS1
RBBP5_HUMAN	RBBP5
RCN1_HUMAN	RCN1
ZMY11_HUMAN	ZMYND11
L2GL1_HUMAN	LLGL1
LRC41_HUMAN	LRRC41
TMED2_HUMAN	TMED2
PCBP1_HUMAN	PCBP1
PCBP2_HUMAN	PCBP2
ELOC_HUMAN	ELOC
ELOB_HUMAN	ELOB
RHEB_HUMAN	RHEB
UBE3C_HUMAN	UBE3C
TOM20_HUMAN	TOMM20
DHC24_HUMAN	DHCR24
SF3B3_HUMAN	SF3B3
PUM3_HUMAN	PUM3
RSU1_HUMAN	RSU1
CNN3_HUMAN	CNN3
KS6A1_HUMAN	RPS6KA1
SAFB1_HUMAN	SAFB
SF3B4_HUMAN	SF3B4
SF3A2_HUMAN	SF3A2
PP1R7_HUMAN	PPP1R7
SC23A_HUMAN	SEC23A
SC23B_HUMAN	SEC23B
CYH1_HUMAN	CYTH1
SF3A1_HUMAN	SF3A1
SKIV2_HUMAN	SKIV2L
RGN_HUMAN	RGN
CDSN_HUMAN	CDSN
SURF1_HUMAN	SURF1
TAF7_HUMAN	TAF7
TERF2_HUMAN	TERF2
MARE2_HUMAN	MAPRE2
BGH3_HUMAN	TGFBI
NHRF2_HUMAN	SLC9A3R2
TRADD_HUMAN	TRADD
TRAM1_HUMAN	TRAM1
TSN_HUMAN	TSN
SF01_HUMAN	SF1
CIP4_HUMAN	TRIP10
TRIPB_HUMAN	TRIP11
TRIP4_HUMAN	TRIP4
HMGN3_HUMAN	HMGN3
IKBB_HUMAN	NFKBIB
TRIP6_HUMAN	TRIP6
MARE1_HUMAN	MAPRE1
ELAV1_HUMAN	ELAVL1
NSDHL_HUMAN	NSDHL
MYLK_HUMAN	MYLK
TAB1_HUMAN	TAB1
RAB30_HUMAN	RAB30
MLF2_HUMAN	MLF2
TOM34_HUMAN	TOMM34
SMAD2_HUMAN	SMAD2
SMAD1_HUMAN	SMAD1
ITSN1_HUMAN	ITSN1
TBCE_HUMAN	TBCE
TBCC_HUMAN	TBCC
CYTM_HUMAN	CST6
STXB2_HUMAN	STXBP2
VAMP3_HUMAN	VAMP3
NEDD8_HUMAN	NEDD8
ADIRF_HUMAN	ADIRF
VAS1_HUMAN	ATP6AP1
RB11B_HUMAN	RAB11B
ZYX_HUMAN	ZYX
ETFD_HUMAN	ETFDH
SEPT7_HUMAN	SEPTIN7
ADRM1_HUMAN	ADRM1
CCDC6_HUMAN	CCDC6
UAP1_HUMAN	UAP1
IBP7_HUMAN	IGFBP7
AINX_HUMAN	INA
LAMA4_HUMAN	LAMA4
PSMD5_HUMAN	PSMD5
TENXA_HUMAN	TNXA
PKN1_HUMAN	PKN1
PKN2_HUMAN	PKN2
TAF12_HUMAN	TAF12
CSRP2_HUMAN	CSRP2
DDB1_HUMAN	DDB1
2A5E_HUMAN	PPP2R5E
MK14_HUMAN	MAPK14
RM23_HUMAN	MRPL23
CDC37_HUMAN	CDC37
DPYL2_HUMAN	DPYSL2
RBBP7_HUMAN	RBBP7
TAF9_HUMAN	TAF9
FRDA_HUMAN	FXN
ECM1_HUMAN	ECM1
BAK_HUMAN	BAK1
STX1A_HUMAN	STX1A
OCLN_HUMAN	OCLN
SRSF7_HUMAN	SRSF7
CPSF6_HUMAN	CPSF6
DREB_HUMAN	DBN1
PRSS8_HUMAN	PRSS8
PDK4_HUMAN	PDK4
NRF1_HUMAN	NRF1
FSCN1_HUMAN	FSCN1
IF16_HUMAN	IFI16
DECR_HUMAN	DECR1
MA2A1_HUMAN	MAN2A1
NDUA5_HUMAN	NDUFA5
AT2B3_HUMAN	ATP2B3
CLPP_HUMAN	CLPP
THTR_HUMAN	TST
QPCT_HUMAN	QPCT
GSTA3_HUMAN	GSTA3
GLO2_HUMAN	HAGH
NDUA9_HUMAN	NDUFA9
MAON_HUMAN	ME3
RTN1_HUMAN	RTN1
PCKGM_HUMAN	PCK2
UPP1_HUMAN	UPP1
HCDH_HUMAN	HADH
PTPRN_HUMAN	PTPRN
CP51A_HUMAN	CYP51A1
UGPA_HUMAN	UGP2
AOC3_HUMAN	AOC3
DGUOK_HUMAN	DGUOK
VATF_HUMAN	ATP6V1F
TRXR1_HUMAN	TXNRD1
TPD53_HUMAN	TPD52L1
MIC60_HUMAN	IMMT
FA98C_HUMAN	FAM98C
CPEB4_HUMAN	CPEB4
WHAL1_HUMAN	WHAMMP3
HNRL2_HUMAN	HNRNPUL2
INF2_HUMAN	INF2
PDS5A_HUMAN	PDS5A
MTHSD_HUMAN	MTHFSD
AAK1_HUMAN	AAK1
WASC4_HUMAN	WASHC4
EX3L2_HUMAN	EXOC3L2
TSR1_HUMAN	TSR1
RGPA2_HUMAN	RALGAPA2
ALG11_HUMAN	ALG11
SMU1_HUMAN	SMU1
HKDC1_HUMAN	HKDC1
COSA1_HUMAN	COL28A1
CTU2_HUMAN	CTU2
DRB5_HUMAN	HLA-DRB5
LRRF1_HUMAN	LRRFIP1
P3H1_HUMAN	P3H1
TRM5_HUMAN	TRMT5
EMAL3_HUMAN	EML3
LEG9B_HUMAN	LGALS9B
UAP1L_HUMAN	UAP1L1
CB076_HUMAN	C2orf76
KR134_HUMAN	KRTAP13-4
TKFC_HUMAN	TKFC
LSM12_HUMAN	LSM12
CC50B_HUMAN	TMEM30B
HSDL1_HUMAN	HSDL1
AL1L2_HUMAN	ALDH1L2
K2C71_HUMAN	KRT71
GRDN_HUMAN	CCDC88A
RABL6_HUMAN	RABL6
VMA21_HUMAN	VMA21
TBB8_HUMAN	TUBB8
F174B_HUMAN	FAM174B
TIM50_HUMAN	TIMM50
GLYR1_HUMAN	GLYR1
VP26B_HUMAN	VPS26B
LARP7_HUMAN	LARP7
NAKD2_HUMAN	NADK2
ACSF3_HUMAN	ACSF3
PPCEL_HUMAN	PREPL
TPRN_HUMAN	TPRN
ANO6_HUMAN	ANO6
GRAP1_HUMAN	GRIPAP1
CBWD6_HUMAN	CBWD6
TM119_HUMAN	TMEM119
BCL7A_HUMAN	BCL7A
FA98B_HUMAN	FAM98B
PDCD4_HUMAN	PDCD4
FND3B_HUMAN	FNDC3B
NCBP3_HUMAN	NCBP3
HIKES_HUMAN	HIKESHI
ORML2_HUMAN	ORMDL2
ACSM3_HUMAN	ACSM3
PDLI3_HUMAN	PDLIM3
PAR10_HUMAN	PARP10
DHB12_HUMAN	HSD17B12
GLE1_HUMAN	GLE1
SNUT2_HUMAN	USP39
AGK_HUMAN	AGK
SETMR_HUMAN	SETMAR
LACB2_HUMAN	LACTB2
P5CR3_HUMAN	PYCR3
EIPR1_HUMAN	EIPR1
SMUG1_HUMAN	SMUG1
SWAHC_HUMAN	SOWAHC
KCP3_HUMAN	KRTCAP3
RAB6D_HUMAN	RAB6D
BOLA3_HUMAN	BOLA3
COBL1_HUMAN	COBLL1
H1BP3_HUMAN	HS1BP3
WDR81_HUMAN	WDR81
ACTBL_HUMAN	ACTBL2
CCD93_HUMAN	CCDC93
OCAD2_HUMAN	OCIAD2
SFT2C_HUMAN	SFT2D3
ENPLL_HUMAN	HSP90B2P
H90B2_HUMAN	HSP90AB2P
TM41B_HUMAN	TMEM41B
SGMR2_HUMAN	TMEM97
TM128_HUMAN	TMEM128
F133B_HUMAN	FAM133B
ZN326_HUMAN	ZNF326
FILA2_HUMAN	FLG2
PDZ11_HUMAN	PDZD11
CMPK2_HUMAN	CMPK2
DJC21_HUMAN	DNAJC21
VWA2_HUMAN	VWA2
HERC4_HUMAN	HERC4
TCAL5_HUMAN	TCEAL5
PP6R3_HUMAN	PPP6R3
MTX3_HUMAN	MTX3
RABL3_HUMAN	RABL3
COQ5_HUMAN	COQ5
EMC4_HUMAN	EMC4
NOMO2_HUMAN	NOMO2
SYEM_HUMAN	EARS2
TGO1_HUMAN	MIA3
PREP_HUMAN	PITRM1
WDR44_HUMAN	WDR44
PLAC9_HUMAN	PLAC9
TJAP1_HUMAN	TJAP1
RRP12_HUMAN	RRP12
TOIP1_HUMAN	TOR1AIP1
SYAM_HUMAN	AARS2
PCID2_HUMAN	PCID2
HABP4_HUMAN	HABP4
GNAS1_HUMAN	GNAS
S27A3_HUMAN	SLC27A3
NKAPL_HUMAN	NKAPL
P4R3B_HUMAN	PPP4R3B
TBCEL_HUMAN	TBCEL
TDIF2_HUMAN	DNTTIP2
RBG1L_HUMAN	RABGAP1L
TTC38_HUMAN	TTC38
COX20_HUMAN	COX20
EXOS6_HUMAN	EXOSC6
PPM1L_HUMAN	PPM1L
NU188_HUMAN	NUP188
PHYD1_HUMAN	PHYHD1
TT39A_HUMAN	TTC39A
HP1B3_HUMAN	HP1BP3
ARH_HUMAN	LDLRAP1
ODR4_HUMAN	ODR4
PKHS1_HUMAN	PLEKHS1
NOL9_HUMAN	NOL9
CF141_HUMAN	C6orf141
FREM2_HUMAN	FREM2
CELF3_HUMAN	CELF3
C2D1B_HUMAN	CC2D1B
FBP1L_HUMAN	FNBP1L
SYRM_HUMAN	RARS2
FKB15_HUMAN	FKBP15
ZC3HD_HUMAN	ZC3H13
CI114_HUMAN	SPOUT1
ARMD3_HUMAN	ARMH3
MPP7_HUMAN	MPP7
NHRF3_HUMAN	PDZK1
CAF17_HUMAN	IBA57
HECD3_HUMAN	HECTD3
UBR4_HUMAN	UBR4
STXB5_HUMAN	STXBP5
SKT_HUMAN	KIAA1217
RM02_HUMAN	MRPL2
UBAP2_HUMAN	UBAP2
GNTK_HUMAN	IDNK
QSPP_HUMAN	C9orf64
KPRP_HUMAN	KPRP
XP32_HUMAN	XP32
KANK4_HUMAN	KANK4
ACBD5_HUMAN	ACBD5
RBM26_HUMAN	RBM26
ATD3B_HUMAN	ATAD3B
WLS_HUMAN	WLS
INT11_HUMAN	INTS11
CPTP_HUMAN	CPTP
DCAF8_HUMAN	DCAF8
B2L15_HUMAN	BCL2L15
ATPF1_HUMAN	ATPAF1
MAGI3_HUMAN	MAGI3
DDI2_HUMAN	DDI2
PXDC1_HUMAN	PXDC1
MIC10_HUMAN	MICOS10
BIG3_HUMAN	ARFGEF3
CROCC_HUMAN	CROCC
LYRM7_HUMAN	LYRM7
RAIN_HUMAN	RASIP1
EMC10_HUMAN	EMC10
VPS53_HUMAN	VPS53
STRP1_HUMAN	STRIP1
MRCKA_HUMAN	CDC42BPA
RPRD2_HUMAN	RPRD2
PR38B_HUMAN	PRPF38B
BRE1A_HUMAN	RNF20
AT5EL_HUMAN	ATP5F1EP2
MYOME_HUMAN	PDE4DIP
ARHGG_HUMAN	ARHGEF16
CDKAL_HUMAN	CDKAL1
BROX_HUMAN	BROX
FOCAD_HUMAN	FOCAD
GP107_HUMAN	GPR107
SNX30_HUMAN	SNX30
DAB2P_HUMAN	DAB2IP
LYPL1_HUMAN	LYPLAL1
ECM29_HUMAN	ECPAS
ANR22_HUMAN	ANKRD22
DEN4C_HUMAN	DENND4C
NAA35_HUMAN	NAA35
CARL1_HUMAN	CARMIL1
BSPRY_HUMAN	BSPRY
FHI2A_HUMAN	FHIP2A
SPRY7_HUMAN	SPRYD7
MIC13_HUMAN	MICOS13
RN123_HUMAN	RNF123
CD276_HUMAN	CD276
TRIQK_HUMAN	TRIQK
KFA_HUMAN	AFMID
PLCX3_HUMAN	PLCXD3
RN213_HUMAN	RNF213
TNS2_HUMAN	TNS2
KANK2_HUMAN	KANK2
WAC2A_HUMAN	WASHC2A
STEA3_HUMAN	STEAP3
F91A1_HUMAN	FAM91A1
LAR1B_HUMAN	LARP1B
TBC9B_HUMAN	TBC1D9B
MAP1S_HUMAN	MAP1S
2ABD_HUMAN	PPP2R2D
AR6P4_HUMAN	ARL6IP4
A16L1_HUMAN	ATG16L1
RPGP2_HUMAN	RAP1GAP2
STEA4_HUMAN	STEAP4
GL8D1_HUMAN	GLT8D1
TENS3_HUMAN	TNS3
MBLC2_HUMAN	MBLAC2
LMBD2_HUMAN	LMBRD2
INT3_HUMAN	INTS3
RHG17_HUMAN	ARHGAP17
NCAS2_HUMAN	NCBP2AS2
C19L1_HUMAN	CWF19L1
CYTSA_HUMAN	SPECC1L
BWNIN_HUMAN	BRAWNIN
ATLA3_HUMAN	ATL3
RL7L_HUMAN	RPL7L1
NXN_HUMAN	NXN
TTC19_HUMAN	TTC19
H2B2C_HUMAN	H2BC20P
IQEC1_HUMAN	IQSEC1
MRCKG_HUMAN	CDC42BPG
GL1AD_HUMAN	POLR2M
CPIN1_HUMAN	CIAPIN1
PTRD1_HUMAN	PTRHD1
CTRB2_HUMAN	CTRB2
P20D1_HUMAN	PM20D1
THOC7_HUMAN	THOC7
SIGIR_HUMAN	SIGIRR
ELP2_HUMAN	ELP2
LTOR1_HUMAN	LAMTOR1
DRS7B_HUMAN	DHRS7B
TWF2_HUMAN	TWF2
GRAM4_HUMAN	GRAMD4
K0930_HUMAN	KIAA0930
P4R3A_HUMAN	PPP4R3A
RAB12_HUMAN	RAB12
PKHA7_HUMAN	PLEKHA7
ACD10_HUMAN	ACAD10
K2C80_HUMAN	KRT80
NIPBL_HUMAN	NIPBL
SCMC2_HUMAN	SLC25A25
PDE12_HUMAN	PDE12
OGFD2_HUMAN	OGFOD2
NAA16_HUMAN	NAA16
RHBD2_HUMAN	RHBDD2
SCMC1_HUMAN	SLC25A24
REEP3_HUMAN	REEP3
RETST_HUMAN	RETSAT
RINT1_HUMAN	RINT1
TM214_HUMAN	TMEM214
UFSP1_HUMAN	UFSP1
HIBCH_HUMAN	HIBCH
RWDD4_HUMAN	RWDD4
ARMC6_HUMAN	ARMC6
ESRP1_HUMAN	ESRP1
ZNT6_HUMAN	SLC30A6
KANK3_HUMAN	KANK3
PPR18_HUMAN	PPP1R18
MZT2B_HUMAN	MZT2B
CAVN1_HUMAN	CAVIN1
ZCHC8_HUMAN	ZCCHC8
RUSD3_HUMAN	RPUSD3
DHX57_HUMAN	DHX57
MBOA5_HUMAN	LPCAT3
CDC73_HUMAN	CDC73
PMF1_HUMAN	PMF1
RM14_HUMAN	MRPL14
S27A4_HUMAN	SLC27A4
L2GL2_HUMAN	LLGL2
C2D1A_HUMAN	CC2D1A
TATD1_HUMAN	TATDN1
MET2B_HUMAN	METTL2B
CH082_HUMAN	C8orf82
EDC4_HUMAN	EDC4
PRP8_HUMAN	PRPF8
SCYL2_HUMAN	SCYL2
TTC27_HUMAN	TTC27
SFXN4_HUMAN	SFXN4
GOLM2_HUMAN	GOLM2
CNNM4_HUMAN	CNNM4
FAHD1_HUMAN	FAHD1
KLC3_HUMAN	KLC3
RL22L_HUMAN	RPL22L1
ERIC5_HUMAN	ERICH5
ANR16_HUMAN	ANKRD16
ALKB5_HUMAN	ALKBH5
PDXD1_HUMAN	PDXDC1
VWA1_HUMAN	VWA1
S27A1_HUMAN	SLC27A1
PGM2L_HUMAN	PGM2L1
CTR9_HUMAN	CTR9
TTC37_HUMAN	TTC37
SYDM_HUMAN	DARS2
TMM65_HUMAN	TMEM65
NCEH1_HUMAN	NCEH1
BRAT1_HUMAN	BRAT1
WDR59_HUMAN	WDR59
ZC3HE_HUMAN	ZC3H14
OGFD3_HUMAN	OGFOD3
LARP1_HUMAN	LARP1
TMED8_HUMAN	TMED8
ZNT9_HUMAN	SLC30A9
BL1S3_HUMAN	BLOC1S3
BL1S2_HUMAN	BLOC1S2
RICTR_HUMAN	RICTOR
ATRAP_HUMAN	AGTRAP
SMRD3_HUMAN	SMARCD3
SARM1_HUMAN	SARM1
C1TM_HUMAN	MTHFD1L
AFTIN_HUMAN	AFTPH
FIP1_HUMAN	FIP1L1
CSPG4_HUMAN	CSPG4
CP20A_HUMAN	CYP20A1
REG3G_HUMAN	REG3G
ARAID_HUMAN	ATRAID
TM205_HUMAN	TMEM205
LRSM1_HUMAN	LRSAM1
TMCO3_HUMAN	TMCO3
LCLT1_HUMAN	LCLAT1
SBSN_HUMAN	SBSN
OLFL1_HUMAN	OLFML1
OLFM4_HUMAN	OLFM4
DHR13_HUMAN	DHRS13
MET7B_HUMAN	METTL7B
SE6L2_HUMAN	SEZ6L2
ELAP1_HUMAN	ELAPOR1
CREL2_HUMAN	CRELD2
TO20L_HUMAN	TOMM20L
WDR82_HUMAN	WDR82
ABH15_HUMAN	ABHD15
MIC27_HUMAN	APOOL
RBP10_HUMAN	RANBP10
PACS1_HUMAN	PACS1
MPRIP_HUMAN	MPRIP
RFIP1_HUMAN	RAB11FIP1
HACD2_HUMAN	HACD2
GGYF2_HUMAN	GIGYF2
HSDL2_HUMAN	HSDL2
KAT3_HUMAN	KYAT3
CERS6_HUMAN	CERS6
S39A5_HUMAN	SLC39A5
PPR21_HUMAN	PPP1R21
THSD4_HUMAN	THSD4
SYNE3_HUMAN	SYNE3
NFXL1_HUMAN	NFXL1
QSOX2_HUMAN	QSOX2
FA83H_HUMAN	FAM83H
ARHGI_HUMAN	ARHGEF18
TMPPE_HUMAN	TMPPE
BGIN_HUMAN	BARGIN
BCAP_HUMAN	PIK3AP1
CC149_HUMAN	CCDC149
CCD9B_HUMAN	CCDC9B
LHPL2_HUMAN	LHFPL2
TM1L2_HUMAN	TOM1L2
FBX50_HUMAN	NCCRP1
TMTC3_HUMAN	TMTC3
VP13C_HUMAN	VPS13C
MOB2_HUMAN	MOB2
UN13D_HUMAN	UNC13D
IKIP_HUMAN	IKBIP
UB2R2_HUMAN	UBE2R2
LARP4_HUMAN	LARP4
SMIM5_HUMAN	SMIM5
RS27L_HUMAN	RPS27L
NOL8_HUMAN	NOL8
SPT6H_HUMAN	SUPT6H
SND1_HUMAN	SND1
MARK2_HUMAN	MARK2
COX15_HUMAN	COX15
DDX46_HUMAN	DDX46
RUFY3_HUMAN	RUFY3
TM10C_HUMAN	TRMT10C
MON1B_HUMAN	MON1B
DHX30_HUMAN	DHX30
EIF3M_HUMAN	EIF3M
MEPCE_HUMAN	MEPCE
CD37L_HUMAN	CDC37L1
RSRC2_HUMAN	RSRC2
RRAGA_HUMAN	RRAGA
CYFP1_HUMAN	CYFIP1
NDUF7_HUMAN	NDUFAF7
GET4_HUMAN	GET4
CSN6_HUMAN	COPS6
MAEA_HUMAN	MAEA
EPMIP_HUMAN	EPM2AIP1
DHX32_HUMAN	DHX32
TAOK1_HUMAN	TAOK1
FAKD5_HUMAN	FASTKD5
MOB1B_HUMAN	MOB1B
KDM3B_HUMAN	KDM3B
CHM1B_HUMAN	CHMP1B
RIR2B_HUMAN	RRM2B
STRAA_HUMAN	STRADA
MICA3_HUMAN	MICAL3
BHA15_HUMAN	BHLHA15
DYM_HUMAN	DYM
PHF5A_HUMAN	PHF5A
APTX_HUMAN	APTX
ERMP1_HUMAN	ERMP1
TRM1L_HUMAN	TRMT1L
ZCCHV_HUMAN	ZC3HAV1
RM21_HUMAN	MRPL21
EFL1_HUMAN	EFL1
MAMC2_HUMAN	MAMDC2
SIM15_HUMAN	SMIM15
NEGR1_HUMAN	NEGR1
NUP54_HUMAN	NUP54
GLUCM_HUMAN	DGLUCY
CC186_HUMAN	CCDC186
VP35L_HUMAN	VPS35L
POGZ_HUMAN	POGZ
MON2_HUMAN	MON2
MYCPP_HUMAN	DENND4A
TMC4_HUMAN	TMC4
MYH14_HUMAN	MYH14
NUFP2_HUMAN	NUFIP2
MAVS_HUMAN	MAVS
CLAP1_HUMAN	CLASP1
DHX29_HUMAN	DHX29
COMD6_HUMAN	COMMD6
PLGT3_HUMAN	POGLUT3
KI21A_HUMAN	KIF21A
HDGR2_HUMAN	HDGFL2
DCXR_HUMAN	DCXR
GOGA7_HUMAN	GOLGA7
WAPL_HUMAN	WAPL
I2BP2_HUMAN	IRF2BP2
CCD91_HUMAN	CCDC91
SRGP1_HUMAN	SRGAP1
RBBP6_HUMAN	RBBP6
CE024_HUMAN	C5orf24
PTAR1_HUMAN	PTAR1
ARPIN_HUMAN	ARPIN
MTEF4_HUMAN	MTERF4
HUWE1_HUMAN	HUWE1
YTHD3_HUMAN	YTHDF3
K2C1B_HUMAN	KRT77
UB2Q1_HUMAN	UBE2Q1
RM55_HUMAN	MRPL55
TMED4_HUMAN	TMED4
RM10_HUMAN	MRPL10
CENPV_HUMAN	CENPV
T179B_HUMAN	TMEM179B
RALYL_HUMAN	RALYL
GALT7_HUMAN	GALNT7
SCD5_HUMAN	SCD5
PHLB2_HUMAN	PHLDB2
GLRX5_HUMAN	GLRX5
TPC6B_HUMAN	TRAPPC6B
PEG10_HUMAN	PEG10
TBCD1_HUMAN	TBC1D1
DPP9_HUMAN	DPP9
SYVN1_HUMAN	SYVN1
PRUN1_HUMAN	PRUNE1
SETD3_HUMAN	SETD3
TTC7B_HUMAN	TTC7B
ADCK1_HUMAN	ADCK1
ACOT1_HUMAN	ACOT1
ISCA2_HUMAN	ISCA2
NOP9_HUMAN	NOP9
PABP2_HUMAN	PABPN1
MTA70_HUMAN	METTL3
PB1_HUMAN	PBRM1
PRP39_HUMAN	PRPF39
LYRIC_HUMAN	MTDH
TLK2_HUMAN	TLK2
ZN598_HUMAN	ZNF598
GPAT4_HUMAN	GPAT4
KTN1_HUMAN	KTN1
CUZD1_HUMAN	CUZD1
NLRX1_HUMAN	NLRX1
PHLB1_HUMAN	PHLDB1
UBP48_HUMAN	USP48
CAPS2_HUMAN	CADPS2
ITIH5_HUMAN	ITIH5
URP2_HUMAN	FERMT3
AACS_HUMAN	AACS
CABP7_HUMAN	CABP7
LUZP1_HUMAN	LUZP1
THOC4_HUMAN	ALYREF
C163A_HUMAN	CD163
ZCH18_HUMAN	ZC3H18
VPS36_HUMAN	VPS36
TAXB1_HUMAN	TAX1BP1
CAND1_HUMAN	CAND1
RETR3_HUMAN	RETREG3
HOOK3_HUMAN	HOOK3
CMTD1_HUMAN	COMTD1
COMD7_HUMAN	COMMD7
TSYL5_HUMAN	TSPYL5
